Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
3/16/2023,AQS,40134005,3,4.1,ug/m3 LC,17,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
3/17/2023,AQS,40134005,3,5,ug/m3 LC,21,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
3/18/2023,AQS,40134005,3,4.4,ug/m3 LC,18,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
3/19/2023,AQS,40134005,3,4.6,ug/m3 LC,19,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
3/20/2023,AQS,40134005,3,5.5,ug/m3 LC,23,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
3/21/2023,AQS,40134005,3,2.9,ug/m3 LC,12,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
3/22/2023,AQS,40134005,3,2.8,ug/m3 LC,12,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
3/23/2023,AQS,40134005,3,3.4,ug/m3 LC,14,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
3/24/2023,AQS,40134005,3,3.9,ug/m3 LC,16,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
3/25/2023,AQS,40134005,3,6.9,ug/m3 LC,29,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
3/26/2023,AQS,40134005,3,5.2,ug/m3 LC,22,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
3/27/2023,AQS,40134005,3,5.5,ug/m3 LC,23,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
3/28/2023,AQS,40134005,3,5.3,ug/m3 LC,22,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
3/29/2023,AQS,40134005,3,6,ug/m3 LC,25,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
3/30/2023,AQS,40134005,3,2.5,ug/m3 LC,10,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
3/31/2023,AQS,40134005,3,3.7,ug/m3 LC,15,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
4/1/2023,AirNow,40134005,3,4.1,ug/m3 LC,17,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
4/2/2023,AirNow,40134005,3,6,ug/m3 LC,25,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
4/3/2023,AirNow,40134005,3,11.7,ug/m3 LC,49,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
4/4/2023,AirNow,40134005,3,13.7,ug/m3 LC,54,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
4/5/2023,AirNow,40134005,3,3.2,ug/m3 LC,13,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
4/6/2023,AirNow,40134005,3,4.7,ug/m3 LC,20,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
4/7/2023,AirNow,40134005,3,8,ug/m3 LC,33,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
4/8/2023,AirNow,40134005,3,8.3,ug/m3 LC,35,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
4/9/2023,AirNow,40134005,3,7.8,ug/m3 LC,33,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
4/10/2023,AirNow,40134005,3,8.1,ug/m3 LC,34,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
4/11/2023,AirNow,40134005,3,8.2,ug/m3 LC,34,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
4/12/2023,AirNow,40134005,3,8.5,ug/m3 LC,35,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
4/13/2023,AirNow,40134005,3,5.2,ug/m3 LC,22,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
4/14/2023,AirNow,40134005,3,6.4,ug/m3 LC,27,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
4/15/2023,AirNow,40134005,3,9.8,ug/m3 LC,41,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
4/16/2023,AirNow,40134005,3,9.8,ug/m3 LC,41,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
4/17/2023,AirNow,40134005,3,8.3,ug/m3 LC,35,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
4/18/2023,AirNow,40134005,3,7.3,ug/m3 LC,30,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
4/19/2023,AirNow,40134005,3,10.3,ug/m3 LC,43,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
4/20/2023,AirNow,40134005,3,8.1,ug/m3 LC,34,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
4/21/2023,AirNow,40134005,3,6.5,ug/m3 LC,27,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
4/22/2023,AirNow,40134005,3,5.4,ug/m3 LC,23,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
4/23/2023,AirNow,40134005,3,4.4,ug/m3 LC,18,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
4/24/2023,AirNow,40134005,3,6.8,ug/m3 LC,28,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
4/25/2023,AirNow,40134005,3,5.9,ug/m3 LC,25,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
4/26/2023,AirNow,40134005,3,3.9,ug/m3 LC,16,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
4/27/2023,AirNow,40134005,3,6.6,ug/m3 LC,28,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
4/28/2023,AirNow,40134005,3,6.5,ug/m3 LC,27,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
4/29/2023,AirNow,40134005,3,4.6,ug/m3 LC,19,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
4/30/2023,AirNow,40134005,3,6.8,ug/m3 LC,28,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
5/1/2023,AirNow,40134005,3,6.6,ug/m3 LC,28,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
5/2/2023,AirNow,40134005,3,4.8,ug/m3 LC,20,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
5/3/2023,AirNow,40134005,3,6,ug/m3 LC,25,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
5/4/2023,AirNow,40134005,3,5.9,ug/m3 LC,25,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
5/5/2023,AirNow,40134005,3,8,ug/m3 LC,33,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
5/6/2023,AirNow,40134005,3,6.5,ug/m3 LC,27,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
5/7/2023,AirNow,40134005,3,4.9,ug/m3 LC,20,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
5/8/2023,AirNow,40134005,3,7.5,ug/m3 LC,31,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
5/9/2023,AirNow,40134005,3,7,ug/m3 LC,29,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
5/10/2023,AirNow,40134005,3,9.2,ug/m3 LC,38,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
5/11/2023,AirNow,40134005,3,10.3,ug/m3 LC,43,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
5/12/2023,AirNow,40134005,3,10.3,ug/m3 LC,43,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
5/13/2023,AirNow,40134005,3,9.1,ug/m3 LC,38,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
5/14/2023,AirNow,40134005,3,6.8,ug/m3 LC,28,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
5/15/2023,AirNow,40134005,3,4.7,ug/m3 LC,20,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
5/16/2023,AirNow,40134005,3,5.2,ug/m3 LC,22,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
5/17/2023,AirNow,40134005,3,4.9,ug/m3 LC,20,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
5/18/2023,AirNow,40134005,3,5.5,ug/m3 LC,23,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
5/19/2023,AirNow,40134005,3,4.3,ug/m3 LC,18,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
5/20/2023,AirNow,40134005,3,3.7,ug/m3 LC,15,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
5/21/2023,AirNow,40134005,3,4.3,ug/m3 LC,18,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
5/22/2023,AirNow,40134005,3,5.7,ug/m3 LC,24,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
5/23/2023,AirNow,40134005,3,3.7,ug/m3 LC,15,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
5/24/2023,AirNow,40134005,3,3.4,ug/m3 LC,14,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
5/25/2023,AirNow,40134005,3,4.9,ug/m3 LC,20,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
5/26/2023,AirNow,40134005,3,3.7,ug/m3 LC,15,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
5/27/2023,AirNow,40134005,3,4.3,ug/m3 LC,18,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
5/28/2023,AirNow,40134005,3,3.6,ug/m3 LC,15,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
5/29/2023,AirNow,40134005,3,3.6,ug/m3 LC,15,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
5/30/2023,AirNow,40134005,3,3.4,ug/m3 LC,14,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
5/31/2023,AirNow,40134005,3,3.2,ug/m3 LC,13,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
6/1/2023,AirNow,40134005,3,4.7,ug/m3 LC,20,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
6/2/2023,AirNow,40134005,3,4.4,ug/m3 LC,18,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
6/3/2023,AirNow,40134005,3,5.9,ug/m3 LC,25,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
6/4/2023,AirNow,40134005,3,8.9,ug/m3 LC,37,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
6/5/2023,AirNow,40134005,3,8.4,ug/m3 LC,35,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
6/6/2023,AirNow,40134005,3,6.3,ug/m3 LC,26,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
6/7/2023,AirNow,40134005,3,5.8,ug/m3 LC,24,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
6/8/2023,AirNow,40134005,3,6.4,ug/m3 LC,27,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
6/9/2023,AirNow,40134005,3,7.7,ug/m3 LC,32,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
6/10/2023,AirNow,40134005,3,5.3,ug/m3 LC,22,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
6/11/2023,AirNow,40134005,3,5.4,ug/m3 LC,23,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
6/12/2023,AirNow,40134005,3,4.8,ug/m3 LC,20,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
6/13/2023,AirNow,40134005,3,6.4,ug/m3 LC,27,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
6/14/2023,AirNow,40134005,3,5.9,ug/m3 LC,25,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
6/15/2023,AirNow,40134005,3,6.2,ug/m3 LC,26,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
6/16/2023,AirNow,40134005,3,5.1,ug/m3 LC,21,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
6/17/2023,AirNow,40134005,3,6.1,ug/m3 LC,25,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
6/18/2023,AirNow,40134005,3,5.2,ug/m3 LC,22,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
6/19/2023,AirNow,40134005,3,7,ug/m3 LC,29,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
6/20/2023,AirNow,40134005,3,4.7,ug/m3 LC,20,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
6/21/2023,AirNow,40134005,3,3.6,ug/m3 LC,15,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
6/22/2023,AirNow,40134005,3,6.9,ug/m3 LC,29,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
6/23/2023,AirNow,40134005,3,11.3,ug/m3 LC,47,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
6/24/2023,AirNow,40134005,3,7.3,ug/m3 LC,30,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
6/25/2023,AirNow,40134005,3,7,ug/m3 LC,29,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
6/26/2023,AirNow,40134005,3,8.4,ug/m3 LC,35,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
6/27/2023,AirNow,40134005,3,7.5,ug/m3 LC,31,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
6/28/2023,AirNow,40134005,3,5.6,ug/m3 LC,23,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
6/29/2023,AirNow,40134005,3,6.4,ug/m3 LC,27,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
6/30/2023,AirNow,40134005,3,7.1,ug/m3 LC,30,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
7/1/2023,AirNow,40134005,3,8.1,ug/m3 LC,34,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
7/2/2023,AirNow,40134005,3,7.5,ug/m3 LC,31,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
7/3/2023,AirNow,40134005,3,8.7,ug/m3 LC,36,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
7/4/2023,AirNow,40134005,3,9,ug/m3 LC,38,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
7/5/2023,AirNow,40134005,3,7.8,ug/m3 LC,33,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
7/6/2023,AirNow,40134005,3,6.8,ug/m3 LC,28,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
7/7/2023,AirNow,40134005,3,6.7,ug/m3 LC,28,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
7/8/2023,AirNow,40134005,3,4.7,ug/m3 LC,20,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
7/9/2023,AirNow,40134005,3,4.8,ug/m3 LC,20,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
7/12/2023,AirNow,40134005,3,6.4,ug/m3 LC,27,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
7/13/2023,AirNow,40134005,3,6.8,ug/m3 LC,28,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
7/14/2023,AirNow,40134005,3,6.9,ug/m3 LC,29,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
7/15/2023,AirNow,40134005,3,7,ug/m3 LC,29,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
7/16/2023,AirNow,40134005,3,5.4,ug/m3 LC,23,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
7/17/2023,AirNow,40134005,3,9.8,ug/m3 LC,41,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
7/18/2023,AirNow,40134005,3,6.7,ug/m3 LC,28,TEMPE,1,100,88101,PM2.5 - Local Conditions,38060,"Phoenix-Mesa-Scottsdale, AZ",4,Arizona,13,Maricopa,33.41123,-111.93471
